,tick,liquidity_net,liquidity_gross,liquidity_shape,liquidity,price,virtual_ratio,virtual_ratio_upper,ratio,ratio_upper,token0_underlying_virtual,token1_underlying_virtual,token0_underlying,token1_underlying
454,-64860,942665962240394781155,942665962240394781155,46753153043770124663316,47248911149785207327542,0.001525129855167515083816764164,0.001525129855167515083816764164,0.001534307681361354324424359318,0.001525129855167515083816764164,0.001534307681361354324424359318,0,5543656710887487272.680750708,0,5.543656710887487272680750708
455,-64800,2474444672446811747735,2474444672446811747735,49227597716216936411051,49723355822232019075277,0.001534307681361354324424359318,0.001534307681361354324424359318,0.001543540737274393488418851902,0.001534307681361354324424359318,0.001543540737274393488418851902,0,5851507607336106886.457153600,0,5.8515076073361068864571536
456,-64740,284589273522898079963,349402029415923663269,49512186989739834491014,50007945095754917155240,0.001543540737274393488418851902,0.001543540737274393488418851902,0.001552829355264406462383785719,0.001543540737274393488418851902,0.001552829355264406462383785719,0,5902679053115711472.735387719,0,5.902679053115711472735387719
457,-64680,2916363885535601604961,3005186204897762428685,52428550875275436095975,52924308981290518760201,0.001552829355264406462383785719,0.001552829355264406462383785719,0.001562173869689207898328117486,0.001552829355264406462383785719,0.001562173869689207898328117486,0,6265679488388011721.896153319,0,6.265679488388011721896153319
458,-64620,6101631014410688355791,6101631014410688355791,58530181889686124451766,59025939995701207115992,0.001562173869689207898328117486,0.001562173869689207898328117486,0.001571574616918688927539350646,0.001562173869689207898328117486,0.001571574616918688927539350646,0,7009042759647031539.106245944,0,7.009042759647031539106245944
459,-64560,1079334109027700045364,1079334109027700045364,59609515998713824497130,60105274104728907161356,0.001571574616918688927539350646,0.001571574616918688927539350646,0.001581031935346925302164372887,0.001571574616918688927539350646,0.001581031935346925302164372887,0,7158651126969201718.408321339,0,7.158651126969201718408321339
460,-64500,2726613835861797970792,2726613835861797970792,62336129834575622467922,62831887940590705132148,0.001581031935346925302164372887,0.001581031935346925302164372887,0.001590546165404358400368816360,0.001581031935346925302164372887,0.001590546165404358400368816360,0,7505878731147168785.877753192,0,7.505878731147168785877753192
461,-64440,6156825047582166011771,7382861966666116825943,68492954882157788479693,68988712988172871143919,0.001590546165404358400368816360,0.001590546165404358400368816360,0.001600117649570049533548594039,0.001590546165404358400368816360,0.001600117649570049533548594039,0,8266131225652428931.303663312,0,8.266131225652428931303663312
462,-64380,7564613040058417791960,7641123655988817699646,76057567922216206271653,76553326028231288935879,0.001600117649570049533548594039,0.001600117649570049533548594039,0.001609746732384007996705883555,0.001600117649570049533548594039,0.001609746732384007996705883555,0,9200070069210499259.693334039,0,9.200070069210499259693334039
463,-64320,9889966490934179421817,10012351177195722986165,85947534413150385693470,86443292519165468357696,0.001609746732384007996705883555,0.001609746732384007996705883555,0.001619433760459593305756326321,0.001609746732384007996705883555,0.001619433760459593305756326321,0,10419843334539571940.62566916,0,10.41984333453957194062566916
